@relation MyRelation

@attribute car_spec {k}
@attribute prec1_spec {-,w}
@attribute prec2_spec {-,_}
@attribute suiv1_spec {A,_,l,-}
@attribute suiv2_spec {_,A,l,m,x,S,t,y,E,r,$,q,f,j,H,d,w,n,b,s,Z,>,g,k,z,<,T,v,h,|,D,*,-}
@attribute deb1 {k,w,_}
@attribute deb2 {A,_,l,k,w}
@attribute fin1 {A,y,H,w,d,b,m,z,r,s,E,j,f,n,k,l,T,q,S,h,D,$,x,g,|,'}',v,t,Z,>,*}
@attribute fin2 {'\'',r,p,m,t,d,l,y,n,b,s,h,f,*,E,Z,x,q,j,T,H,$,Y,k,>,w,A,v,S,z,'}',D,g}
@attribute classe {supp_esp_supp_alif,supp_esp,supp_esp_supp_lam,supp_esp_supp_lam_supp_alif,supp_esp_ajout_alif,ajout_alif}

@data
k,w,-,A,l,w,k,w,m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,k,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,n,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,$,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,s,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,S,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,j,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,k,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,h,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,h,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,m,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,h,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,j,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,E,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,S,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,k,z,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,q,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,T,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,n,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,'}',m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,v,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,H,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,H,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,s,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,$,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,$,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,l,h,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,A,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,q,A,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,A,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,A,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,Z,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,s,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,S,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,l,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,$,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,l,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,T,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,H,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,l,Y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,*,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,E,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,m,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,E,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,s,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,n,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,E,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,f,*,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,q,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,q,D,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,E,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,v,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,n,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,H,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,h,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,D,H,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,m,E,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,D,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,E,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,w,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,v,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,H,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,E,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,T,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,S,Y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,S,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,$,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,l,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,s,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,H,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,s,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,f,h,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,r,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,H,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,Y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,T,Y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,E,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,'}',l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,m,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,k,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,x,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,z,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,*,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,'}',y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,n,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,h,m,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,d,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,q,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,m,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,'\'',supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,H,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,m,s,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,E,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,A,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,d,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,l,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,t,f,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,w,y,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,n,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,l,q,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,b,h,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,h,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,r,T,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,b,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,E,p,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,A,t,supp_esp_supp_lam_supp_alif
k,w,-,A,l,w,k,y,p,supp_esp_supp_lam_supp_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,y,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,H,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,m,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,d,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,b,y,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,b,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,w,s,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,z,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,r,h,supp_esp_ajout_alif
k,w,-,l,_,w,k,z,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,b,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,s,m,supp_esp_ajout_alif
k,w,-,l,_,w,k,E,b,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,f,supp_esp_ajout_alif
k,w,-,l,_,w,k,j,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,f,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,s,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,n,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,r,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,y,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,s,supp_esp_ajout_alif
k,w,-,l,_,w,k,k,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,A,*,supp_esp_ajout_alif
k,w,-,l,_,w,k,l,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,T,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,r,f,supp_esp_ajout_alif
k,w,-,l,_,w,k,q,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,f,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,T,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,s,m,supp_esp_ajout_alif
k,w,-,l,_,w,k,S,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,m,supp_esp_ajout_alif
k,w,-,l,_,w,k,z,y,supp_esp_ajout_alif
k,w,-,l,_,w,k,h,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,d,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,D,E,supp_esp_ajout_alif
k,w,-,l,_,w,k,E,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,w,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,H,Z,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,f,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,$,y,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,x,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,T,q,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,b,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,z,b,supp_esp_ajout_alif
k,w,-,l,_,w,k,H,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,f,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,E,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,x,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,r,j,supp_esp_ajout_alif
k,w,-,l,_,w,k,n,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,T,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,T,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,j,supp_esp_ajout_alif
k,w,-,l,_,w,k,r,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,l,b,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,H,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,m,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,s,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,'\'',supp_esp_ajout_alif
k,w,-,l,_,w,k,q,f,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,s,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,E,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,k,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,s,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,q,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,r,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,l,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,m,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,d,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,H,supp_esp_ajout_alif
k,w,-,l,_,w,k,q,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,k,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,l,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,s,supp_esp_ajout_alif
k,w,-,l,_,w,k,z,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,d,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,T,supp_esp_ajout_alif
k,w,-,l,_,w,k,q,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,r,E,supp_esp_ajout_alif
k,w,-,l,_,w,k,g,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,n,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,n,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,r,supp_esp_ajout_alif
k,w,-,l,_,w,k,q,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,l,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,m,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,z,q,supp_esp_ajout_alif
k,w,-,l,_,w,k,d,h,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,b,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,$,supp_esp_ajout_alif
k,w,-,l,_,w,k,T,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,k,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,w,E,supp_esp_ajout_alif
k,w,-,l,_,w,k,y,f,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,l,supp_esp_ajout_alif
k,w,-,l,_,w,k,A,t,supp_esp_ajout_alif
k,w,-,l,_,w,k,S,p,supp_esp_ajout_alif
k,w,-,l,_,w,k,n,Y,supp_esp_ajout_alif
k,w,-,l,_,w,k,l,s,supp_esp_ajout_alif
